images,labels
"[[[152 161 175]
  [147 158 172]
  [143 159 175]
  ..., 
  [ 95 121 139]
  [ 98 120 138]
  [102 119 137]]

 [[141 152 166]
  [146 159 173]
  [145 161 177]
  ..., 
  [ 96 121 142]
  [ 92 114 138]
  [104 125 146]]

 [[140 153 169]
  [140 154 169]
  [148 161 175]
  ..., 
  [ 98 124 141]
  [ 96 117 141]
  [ 94 115 136]]

 ..., 
 [[227 226 238]
  [200 188 188]
  [ 77  67  79]
  ..., 
  [193 205 216]
  [195 205 217]
  [121 130 144]]

 [[222 225 239]
  [122 105 110]
  [ 79  75  84]
  ..., 
  [194 203 217]
  [193 202 216]
  [193 202 216]]

 [[224 224 240]
  [ 99  78  89]
  [ 66  68  76]
  ..., 
  [192 199 214]
  [192 201 215]
  [194 203 217]]]",0
"[[[146 153 173]
  [151 158 182]
  [139 153 175]
  ..., 
  [100 116 142]
  [102 115 142]
  [ 96 112 135]]

 [[145 156 178]
  [141 152 174]
  [148 159 181]
  ..., 
  [104 121 142]
  [110 129 150]
  [ 96 115 136]]

 [[149 161 179]
  [141 152 173]
  [135 146 166]
  ..., 
  [103 120 139]
  [101 121 139]
  [ 99 121 139]]

 ..., 
 [[216 225 238]
  [197 188 190]
  [ 83  69  80]
  ..., 
  [191 202 216]
  [195 205 219]
  [126 131 146]]

 [[218 226 239]
  [123 108 110]
  [ 92  75  88]
  ..., 
  [191 202 216]
  [198 204 219]
  [196 195 211]]

 [[220 226 239]
  [ 98  75  82]
  [ 87  69  87]
  ..., 
  [192 203 217]
  [193 202 216]
  [200 200 216]]]",0
"[[[147 157 180]
  [147 157 178]
  [132 147 164]
  ..., 
  [100 119 141]
  [102 126 146]
  [ 72  98 115]]

 [[137 154 173]
  [134 151 167]
  [138 159 174]
  ..., 
  [ 89 113 133]
  [ 95 117 139]
  [ 95 123 140]]

 [[138 160 172]
  [132 150 164]
  [141 156 172]
  ..., 
  [100 121 142]
  [100 121 147]
  [ 96 120 142]]

 ..., 
 [[226 226 241]
  [208 196 201]
  [ 75  74  84]
  ..., 
  [200 202 219]
  [199 203 217]
  [114 117 132]]

 [[226 225 241]
  [136 117 121]
  [ 86  81  92]
  ..., 
  [197 202 217]
  [195 201 215]
  [194 201 216]]

 [[221 226 239]
  [116  89  94]
  [ 81  73  84]
  ..., 
  [192 201 213]
  [188 196 210]
  [193 199 214]]]",0
"[[[146 153 172]
  [148 159 175]
  [149 158 178]
  ..., 
  [ 84 107 129]
  [ 93 114 140]
  [ 89 110 132]]

 [[152 161 174]
  [139 149 161]
  [144 155 169]
  ..., 
  [ 96 120 140]
  [ 98 119 144]
  [ 94 115 142]]

 [[138 149 165]
  [142 154 168]
  [146 156 173]
  ..., 
  [ 98 122 142]
  [ 95 116 139]
  [ 98 118 145]]

 ..., 
 [[227 227 241]
  [199 194 196]
  [ 83  80  89]
  ..., 
  [194 203 216]
  [191 198 212]
  [126 126 142]]

 [[227 225 241]
  [100  87  91]
  [ 75  72  76]
  ..., 
  [192 201 214]
  [191 201 214]
  [196 199 214]]

 [[220 224 242]
  [100  75  87]
  [ 79  76  86]
  ..., 
  [192 201 215]
  [191 202 216]
  [192 201 215]]]",0
"[[[145 154 170]
  [142 154 170]
  [142 155 169]
  ..., 
  [101 121 138]
  [101 118 132]
  [ 95 112 125]]

 [[150 159 173]
  [153 164 178]
  [142 153 167]
  ..., 
  [ 98 117 134]
  [ 98 114 128]
  [ 92 111 124]]

 [[131 143 153]
  [142 151 165]
  [146 153 168]
  ..., 
  [ 98 118 135]
  [104 124 143]
  [101 118 136]]

 ..., 
 [[227 227 243]
  [186 176 179]
  [ 66  62  69]
  ..., 
  [193 199 212]
  [193 199 213]
  [130 130 146]]

 [[228 225 240]
  [104  91  98]
  [ 73  66  75]
  ..., 
  [189 197 211]
  [191 199 213]
  [190 197 212]]

 [[223 226 240]
  [ 93  75  88]
  [ 75  71  83]
  ..., 
  [191 199 213]
  [188 194 208]
  [193 204 218]]]",0
"[[[140 143 158]
  [140 148 164]
  [152 159 176]
  ..., 
  [ 99 120 141]
  [107 126 147]
  [ 85 106 120]]

 [[138 150 166]
  [142 151 170]
  [144 151 169]
  ..., 
  [101 123 141]
  [106 126 143]
  [ 96 116 133]]

 [[147 157 176]
  [137 143 167]
  [145 154 174]
  ..., 
  [ 93 118 131]
  [ 97 117 133]
  [ 99 116 135]]

 ..., 
 [[221 224 238]
  [191 176 185]
  [ 50  51  55]
  ..., 
  [192 199 214]
  [189 199 212]
  [108 116 129]]

 [[225 224 240]
  [109  95 105]
  [ 78  78  90]
  ..., 
  [191 198 213]
  [192 201 215]
  [183 192 206]]

 [[225 225 243]
  [ 89  81  87]
  [ 69  72  77]
  ..., 
  [193 195 210]
  [189 197 211]
  [191 199 214]]]",0
"[[[138 154 171]
  [142 154 168]
  [138 146 159]
  ..., 
  [103 129 147]
  [ 86 109 133]
  [ 86 110 135]]

 [[136 152 168]
  [144 156 170]
  [140 152 164]
  ..., 
  [ 85 109 133]
  [ 98 117 143]
  [ 97 120 145]]

 [[140 156 172]
  [142 154 168]
  [146 157 171]
  ..., 
  [ 91 118 139]
  [ 94 110 134]
  [101 121 146]]

 ..., 
 [[219 225 238]
  [197 183 188]
  [ 79  71  81]
  ..., 
  [192 195 209]
  [192 197 212]
  [115 120 135]]

 [[222 225 240]
  [110  91  96]
  [ 61  55  68]
  ..., 
  [194 197 211]
  [191 197 212]
  [192 197 212]]

 [[219 226 241]
  [108  89  94]
  [ 76  72  84]
  ..., 
  [190 198 211]
  [183 190 205]
  [193 196 211]]]",0
"[[[144 154 172]
  [135 146 163]
  [137 150 166]
  ..., 
  [ 97 118 140]
  [ 95 117 137]
  [ 99 120 136]]

 [[141 151 168]
  [133 143 159]
  [131 141 158]
  ..., 
  [ 96 113 134]
  [ 96 115 134]
  [ 94 115 135]]

 [[130 144 160]
  [141 151 167]
  [140 150 167]
  ..., 
  [101 116 135]
  [101 117 137]
  [ 92 115 136]]

 ..., 
 [[220 224 235]
  [193 172 180]
  [ 72  68  74]
  ..., 
  [190 193 208]
  [187 194 208]
  [135 135 151]]

 [[219 220 234]
  [103  86  94]
  [ 74  72  77]
  ..., 
  [189 194 209]
  [189 195 210]
  [189 196 211]]

 [[220 221 231]
  [ 93  75  85]
  [ 75  67  77]
  ..., 
  [189 194 209]
  [188 193 208]
  [185 192 207]]]",0
"[[[145 155 172]
  [147 156 175]
  [136 147 167]
  ..., 
  [ 89 113 137]
  [ 90 113 138]
  [ 92 115 137]]

 [[141 151 168]
  [144 155 172]
  [136 145 165]
  ..., 
  [ 94 111 137]
  [ 96 118 142]
  [ 94 115 136]]

 [[139 149 167]
  [136 148 165]
  [147 157 174]
  ..., 
  [ 93 107 135]
  [ 89 110 130]
  [ 96 119 135]]

 ..., 
 [[218 221 236]
  [176 170 180]
  [ 73  66  73]
  ..., 
  [185 194 207]
  [183 194 206]
  [135 139 153]]

 [[220 221 236]
  [111 102 113]
  [ 69  61  71]
  ..., 
  [187 194 209]
  [185 195 208]
  [182 194 206]]

 [[220 220 232]
  [ 75  61  73]
  [ 80  71  85]
  ..., 
  [189 196 212]
  [186 192 207]
  [186 196 209]]]",0
"[[[140 156 169]
  [146 156 173]
  [131 141 157]
  ..., 
  [ 91 115 139]
  [ 90 114 138]
  [ 81 105 127]]

 [[130 141 155]
  [129 139 157]
  [144 154 172]
  ..., 
  [ 94 118 141]
  [ 91 116 138]
  [ 96 121 141]]

 [[136 146 163]
  [138 147 165]
  [149 157 180]
  ..., 
  [ 84 106 131]
  [ 87 109 135]
  [ 94 120 137]]

 ..., 
 [[217 223 238]
  [178 165 176]
  [ 70  63  70]
  ..., 
  [187 196 210]
  [189 200 212]
  [124 129 144]]

 [[216 220 234]
  [ 98  84  89]
  [ 70  62  69]
  ..., 
  [188 199 213]
  [183 194 207]
  [184 193 206]]

 [[216 220 231]
  [ 93  72  77]
  [ 67  58  68]
  ..., 
  [188 196 211]
  [186 195 210]
  [183 192 205]]]",0
"[[[117 133 146]
  [136 152 169]
  [123 143 159]
  ..., 
  [ 83 108 128]
  [ 84 109 128]
  [ 82 111 126]]

 [[142 154 173]
  [130 148 162]
  [126 149 157]
  ..., 
  [ 91 115 137]
  [ 90 115 134]
  [ 79 106 123]]

 [[139 151 169]
  [132 150 163]
  [135 157 168]
  ..., 
  [ 91 113 138]
  [ 90 112 135]
  [ 99 122 144]]

 ..., 
 [[210 224 236]
  [177 169 173]
  [ 65  64  67]
  ..., 
  [182 195 209]
  [185 196 210]
  [121 125 140]]

 [[209 222 236]
  [ 87  73  78]
  [ 64  61  69]
  ..., 
  [179 192 206]
  [182 193 207]
  [185 193 208]]

 [[209 220 234]
  [105  84  94]
  [ 78  71  86]
  ..., 
  [185 191 206]
  [189 197 212]
  [186 195 208]]]",0
"[[[130 150 167]
  [135 151 169]
  [128 147 162]
  ..., 
  [ 74  99 119]
  [ 89 115 133]
  [ 89 115 127]]

 [[131 151 169]
  [130 146 163]
  [133 149 165]
  ..., 
  [ 87 112 132]
  [ 86 112 130]
  [ 85 111 127]]

 [[125 145 162]
  [114 130 147]
  [130 145 161]
  ..., 
  [ 96 120 142]
  [ 86 113 134]
  [ 90 115 135]]

 ..., 
 [[213 222 235]
  [154 151 154]
  [ 73  70  78]
  ..., 
  [187 198 212]
  [185 196 212]
  [117 125 142]]

 [[212 221 235]
  [ 97  79  88]
  [ 62  61  73]
  ..., 
  [187 199 213]
  [189 200 214]
  [189 200 214]]

 [[214 220 235]
  [ 93  73  83]
  [ 59  55  64]
  ..., 
  [189 199 213]
  [184 195 209]
  [188 199 213]]]",0
"[[[128 144 163]
  [116 126 146]
  [132 142 160]
  ..., 
  [ 90 116 133]
  [ 90 114 134]
  [ 85 110 130]]

 [[135 147 158]
  [132 145 165]
  [138 150 168]
  ..., 
  [ 87 112 132]
  [ 91 116 135]
  [ 90 116 133]]

 [[124 149 146]
  [130 147 162]
  [135 147 165]
  ..., 
  [ 90 114 136]
  [ 90 116 135]
  [ 84 110 127]]

 ..., 
 [[210 217 236]
  [159 151 159]
  [ 67  70  72]
  ..., 
  [188 199 213]
  [186 198 212]
  [119 129 147]]

 [[208 218 236]
  [109  95 108]
  [ 62  65  70]
  ..., 
  [181 194 208]
  [188 198 214]
  [181 191 208]]

 [[212 219 236]
  [107  89 106]
  [ 62  59  74]
  ..., 
  [184 194 208]
  [182 192 209]
  [187 197 214]]]",0
"[[[133 146 169]
  [133 145 164]
  [131 144 164]
  ..., 
  [ 83 107 129]
  [ 85 106 130]
  [ 85 106 132]]

 [[137 151 170]
  [115 133 149]
  [123 142 157]
  ..., 
  [ 69  96 117]
  [ 83 107 130]
  [ 85 108 134]]

 [[125 141 164]
  [114 129 151]
  [126 143 164]
  ..., 
  [ 84 115 136]
  [ 83 109 127]
  [ 80 104 125]]

 ..., 
 [[202 211 225]
  [153 149 161]
  [ 63  56  71]
  ..., 
  [180 195 211]
  [178 189 206]
  [112 124 142]]

 [[200 211 225]
  [ 85  77  88]
  [ 61  54  67]
  ..., 
  [177 193 209]
  [182 195 212]
  [172 184 202]]

 [[200 211 225]
  [ 77  67  79]
  [ 60  56  67]
  ..., 
  [174 189 205]
  [178 190 207]
  [180 192 210]]]",0
"[[[124 137 160]
  [126 146 162]
  [119 137 154]
  ..., 
  [ 68  93 113]
  [ 81 106 127]
  [ 82 108 132]]

 [[116 131 153]
  [118 132 151]
  [122 139 158]
  ..., 
  [ 88 113 133]
  [ 80 106 125]
  [ 80 106 123]]

 [[119 137 160]
  [123 138 158]
  [133 147 169]
  ..., 
  [ 80 105 125]
  [ 79 105 123]
  [ 82 108 125]]

 ..., 
 [[200 207 226]
  [147 139 146]
  [ 54  50  61]
  ..., 
  [180 195 211]
  [180 192 209]
  [123 134 154]]

 [[202 209 228]
  [ 96  93  98]
  [ 56  53  61]
  ..., 
  [176 191 207]
  [177 193 210]
  [175 186 206]]

 [[200 207 226]
  [ 61  55  60]
  [ 56  54  60]
  ..., 
  [171 183 199]
  [171 191 207]
  [176 190 208]]]",0
"[[[126 141 160]
  [125 149 167]
  [121 135 157]
  ..., 
  [ 77 101 121]
  [ 85 105 128]
  [ 81 104 122]]

 [[127 145 162]
  [113 133 151]
  [122 135 153]
  ..., 
  [ 82 106 128]
  [ 82 104 124]
  [ 74  99 119]]

 [[127 143 160]
  [124 139 161]
  [126 136 154]
  ..., 
  [ 90 116 140]
  [ 82 106 126]
  [ 79 103 123]]

 ..., 
 [[200 209 229]
  [198 204 223]
  [193 190 205]
  ..., 
  [178 194 211]
  [177 189 211]
  [102 113 131]]

 [[201 210 230]
  [185 188 208]
  [200 197 213]
  ..., 
  [174 191 208]
  [175 191 209]
  [181 193 211]]

 [[200 209 229]
  [180 186 206]
  [185 177 194]
  ..., 
  [174 187 205]
  [171 189 205]
  [176 191 207]]]",0
"[[[134 148 169]
  [121 140 158]
  [123 141 158]
  ..., 
  [ 84 111 132]
  [ 78 105 130]
  [ 78 106 130]]

 [[111 120 140]
  [120 135 155]
  [126 140 162]
  ..., 
  [ 76 100 122]
  [ 81 106 128]
  [ 75 101 122]]

 [[125 133 156]
  [116 127 149]
  [134 146 170]
  ..., 
  [ 86 110 132]
  [ 79 103 122]
  [ 79 105 122]]

 ..., 
 [[180 176 188]
  [159 154 162]
  [ 99  94 108]
  ..., 
  [175 195 212]
  [171 190 207]
  [109 115 134]]

 [[175 171 182]
  [162 159 167]
  [152 148 159]
  ..., 
  [171 190 208]
  [172 190 207]
  [175 189 207]]

 [[173 169 180]
  [118 115 126]
  [151 150 159]
  ..., 
  [176 190 209]
  [169 185 202]
  [167 182 199]]]",0
"[[[121 139 162]
  [122 135 159]
  [122 138 157]
  ..., 
  [ 81 105 129]
  [ 77 101 123]
  [ 73  98 119]]

 [[129 149 170]
  [123 138 157]
  [125 137 155]
  ..., 
  [ 81 104 130]
  [ 78 105 123]
  [ 72  99 120]]

 [[117 137 157]
  [118 136 156]
  [123 140 158]
  ..., 
  [ 82 106 130]
  [ 78 102 123]
  [ 83 108 127]]

 ..., 
 [[173 178 187]
  [155 152 158]
  [142 138 143]
  ..., 
  [175 192 209]
  [179 193 209]
  [109 117 134]]

 [[131 131 145]
  [160 157 163]
  [141 140 144]
  ..., 
  [174 190 209]
  [181 189 208]
  [175 193 210]]

 [[105 101 108]
  [152 155 161]
  [133 126 131]
  ..., 
  [176 191 210]
  [177 187 206]
  [169 187 204]]]",0
"[[[116 139 155]
  [119 133 152]
  [123 137 155]
  ..., 
  [ 79 103 127]
  [ 68  91 115]
  [ 69  91 116]]

 [[115 136 154]
  [106 123 140]
  [122 138 155]
  ..., 
  [ 76 101 121]
  [ 69  95 116]
  [ 71  95 118]]

 [[119 133 155]
  [110 126 142]
  [115 131 148]
  ..., 
  [ 73  98 118]
  [ 74  98 120]
  [ 67  91 113]]

 ..., 
 [[160 151 163]
  [144 139 151]
  [138 131 143]
  ..., 
  [167 181 200]
  [168 184 201]
  [ 90  98 117]]

 [[157 154 164]
  [139 135 143]
  [130 128 135]
  ..., 
  [169 183 202]
  [168 183 201]
  [165 181 198]]

 [[137 143 153]
  [143 137 149]
  [126 122 133]
  ..., 
  [176 190 209]
  [165 180 196]
  [168 182 201]]]",0
"[[[124 137 162]
  [ 98 117 132]
  [107 124 143]
  ..., 
  [ 80 106 122]
  [ 80 106 123]
  [ 72  99 120]]

 [[116 131 158]
  [113 134 151]
  [ 95 118 135]
  ..., 
  [ 75 101 118]
  [ 80 105 126]
  [ 74  99 123]]

 [[112 127 152]
  [112 132 149]
  [113 132 149]
  ..., 
  [ 78 103 122]
  [ 78 104 123]
  [ 77  99 116]]

 ..., 
 [[160 156 167]
  [154 150 162]
  [143 141 147]
  ..., 
  [157 176 193]
  [164 185 201]
  [ 87  98 116]]

 [[157 159 161]
  [134 130 142]
  [134 132 139]
  ..., 
  [164 183 200]
  [161 186 202]
  [167 179 198]]

 [[148 161 166]
  [133 131 140]
  [128 125 134]
  ..., 
  [160 177 194]
  [159 176 193]
  [161 177 196]]]",0
"[[[118 140 154]
  [119 137 150]
  [122 137 153]
  ..., 
  [ 71  91 118]
  [ 79 101 125]
  [ 73 100 121]]

 [[113 128 147]
  [119 130 147]
  [112 125 139]
  ..., 
  [ 67  94 115]
  [ 74  98 121]
  [ 74  99 120]]

 [[122 129 152]
  [109 120 137]
  [121 133 151]
  ..., 
  [ 71  98 119]
  [ 70  94 117]
  [ 66  92 106]]

 ..., 
 [[184 193 207]
  [153 151 162]
  [150 146 159]
  ..., 
  [173 187 206]
  [157 181 195]
  [ 95 105 123]]

 [[171 173 185]
  [155 151 161]
  [147 143 155]
  ..., 
  [167 184 202]
  [162 182 198]
  [166 181 199]]

 [[121 121 136]
  [154 158 170]
  [147 145 151]
  ..., 
  [165 180 197]
  [161 176 193]
  [165 178 196]]]",0
"[[[122 139 165]
  [107 121 143]
  [120 134 156]
  ..., 
  [ 74 100 118]
  [ 74  98 120]
  [ 73  96 123]]

 [[114 135 158]
  [112 126 148]
  [128 142 164]
  ..., 
  [ 77 101 124]
  [ 67  91 113]
  [ 68  91 112]]

 [[111 134 156]
  [110 126 142]
  [117 132 148]
  ..., 
  [ 67  91 109]
  [ 73  97 115]
  [ 71  97 113]]

 ..., 
 [[180 196 209]
  [152 153 165]
  [ 71  63  68]
  ..., 
  [167 185 202]
  [163 182 198]
  [ 85 101 117]]

 [[180 193 209]
  [189 199 211]
  [193 198 204]
  ..., 
  [166 180 199]
  [168 183 203]
  [158 178 195]]

 [[191 201 219]
  [176 182 199]
  [133 130 146]
  ..., 
  [173 184 204]
  [162 175 199]
  [162 179 200]]]",0
"[[[126 145 166]
  [113 130 149]
  [114 134 151]
  ..., 
  [ 67  91 113]
  [ 73  97 119]
  [ 74  97 119]]

 [[106 125 146]
  [116 134 153]
  [121 137 153]
  ..., 
  [ 68  95 115]
  [ 71 100 118]
  [ 67  94 114]]

 [[110 130 148]
  [121 138 154]
  [108 122 141]
  ..., 
  [ 68  94 111]
  [ 68  97 112]
  [ 63  91 108]]

 ..., 
 [[178 189 209]
  [154 156 167]
  [ 52  51  60]
  ..., 
  [167 182 198]
  [165 180 198]
  [ 88  99 116]]

 [[178 191 207]
  [ 66  65  72]
  [ 57  57  63]
  ..., 
  [166 181 197]
  [163 181 197]
  [163 181 200]]

 [[179 191 207]
  [ 69  64  72]
  [ 55  52  63]
  ..., 
  [163 178 194]
  [161 179 194]
  [167 179 203]]]",0
"[[[126 140 162]
  [122 139 160]
  [106 128 150]
  ..., 
  [ 75  98 120]
  [ 77 100 122]
  [ 73 103 122]]

 [[112 129 148]
  [108 127 148]
  [113 135 157]
  ..., 
  [ 71  98 116]
  [ 72 100 120]
  [ 74 104 123]]

 [[107 126 139]
  [114 128 150]
  [112 130 152]
  ..., 
  [ 71  97 114]
  [ 70  95 113]
  [ 66  97 113]]

 ..., 
 [[179 190 210]
  [168 166 173]
  [ 50  53  61]
  ..., 
  [170 186 203]
  [165 179 199]
  [ 96 107 127]]

 [[178 194 208]
  [100  94  99]
  [ 53  54  62]
  ..., 
  [169 183 202]
  [169 183 203]
  [169 181 200]]

 [[184 194 211]
  [ 77  60  69]
  [ 56  52  64]
  ..., 
  [163 177 196]
  [165 179 198]
  [166 179 201]]]",0
"[[[111 137 151]
  [122 144 159]
  [110 129 146]
  ..., 
  [ 73 101 118]
  [ 76 102 122]
  [ 71  96 116]]

 [[112 131 148]
  [119 138 153]
  [118 136 153]
  ..., 
  [ 76 100 122]
  [ 77 101 123]
  [ 73  97 119]]

 [[113 130 149]
  [119 134 157]
  [128 140 164]
  ..., 
  [ 77 101 123]
  [ 82 106 129]
  [ 77 100 126]]

 ..., 
 [[187 197 215]
  [168 169 174]
  [ 59  59  72]
  ..., 
  [170 183 199]
  [168 181 200]
  [103 114 134]]

 [[187 197 214]
  [ 98  92 100]
  [ 66  63  78]
  ..., 
  [166 179 195]
  [170 182 202]
  [168 180 201]]

 [[185 198 214]
  [ 86  71  83]
  [ 57  51  68]
  ..., 
  [165 178 194]
  [162 174 194]
  [167 181 200]]]",0
"[[[127 149 174]
  [115 138 160]
  [124 148 168]
  ..., 
  [ 79 105 129]
  [ 77 104 131]
  [ 68 105 131]]

 [[109 130 155]
  [122 145 166]
  [119 143 163]
  ..., 
  [ 71 102 123]
  [ 76 107 133]
  [ 79 110 137]]

 [[140 160 185]
  [112 135 156]
  [115 138 159]
  ..., 
  [ 89 117 141]
  [ 76 108 132]
  [ 75 106 131]]

 ..., 
 [[195 206 228]
  [180 179 192]
  [ 59  65  74]
  ..., 
  [172 190 207]
  [178 195 212]
  [ 86 104 121]]

 [[198 207 227]
  [103 102 114]
  [ 61  63  73]
  ..., 
  [175 193 210]
  [168 188 205]
  [171 186 205]]

 [[197 206 226]
  [ 88  84  95]
  [ 60  60  72]
  ..., 
  [161 177 194]
  [169 187 205]
  [168 185 204]]]",0
"[[[113 135 160]
  [122 146 168]
  [115 139 161]
  ..., 
  [ 76 104 129]
  [ 69  98 121]
  [ 80 111 134]]

 [[116 137 164]
  [117 140 165]
  [113 134 160]
  ..., 
  [ 76 106 131]
  [ 81 110 133]
  [ 82 111 132]]

 [[124 145 173]
  [118 138 165]
  [125 146 173]
  ..., 
  [ 77 108 133]
  [ 71 101 125]
  [ 72 102 121]]

 ..., 
 [[196 211 229]
  [174 179 183]
  [ 59  66  79]
  ..., 
  [173 191 208]
  [162 186 199]
  [ 95 111 128]]

 [[197 213 230]
  [ 92  91  97]
  [ 66  67  76]
  ..., 
  [167 185 202]
  [161 184 198]
  [171 191 208]]

 [[196 212 229]
  [ 77  79  87]
  [ 64  67  75]
  ..., 
  [168 188 205]
  [171 189 204]
  [170 186 205]]]",0
"[[[115 138 153]
  [121 146 160]
  [127 144 163]
  ..., 
  [ 84 107 133]
  [ 81 105 131]
  [ 82 106 133]]

 [[114 140 154]
  [113 137 151]
  [125 142 159]
  ..., 
  [ 84 107 133]
  [ 86 111 134]
  [ 75  99 121]]

 [[121 145 161]
  [116 138 155]
  [127 147 164]
  ..., 
  [ 86 111 137]
  [ 78 101 126]
  [ 91 115 133]]

 ..., 
 [[199 212 234]
  [170 171 187]
  [ 57  59  69]
  ..., 
  [171 190 205]
  [176 189 206]
  [ 88 100 118]]

 [[194 211 230]
  [ 93  89 100]
  [ 66  73  82]
  ..., 
  [159 179 190]
  [173 189 202]
  [178 190 207]]

 [[196 213 228]
  [ 85  77  85]
  [ 62  62  71]
  ..., 
  [165 184 200]
  [167 183 199]
  [171 184 200]]]",0
"[[[131 148 171]
  [133 145 169]
  [124 142 160]
  ..., 
  [ 75  99 122]
  [ 84 108 130]
  [ 83 107 132]]

 [[131 145 164]
  [136 145 166]
  [119 139 156]
  ..., 
  [ 84 108 130]
  [ 91 116 137]
  [ 84 109 135]]

 [[128 147 168]
  [124 140 158]
  [123 143 160]
  ..., 
  [ 88 112 134]
  [ 88 113 136]
  [ 93 120 141]]

 ..., 
 [[203 212 232]
  [171 169 176]
  [ 57  57  65]
  ..., 
  [180 190 208]
  [175 185 204]
  [104 113 133]]

 [[199 210 230]
  [105 103 114]
  [ 59  61  72]
  ..., 
  [179 189 207]
  [171 182 200]
  [172 186 205]]

 [[201 211 228]
  [ 79  77  85]
  [ 61  67  80]
  ..., 
  [173 183 201]
  [173 183 201]
  [172 184 208]]]",0
"[[[130 147 166]
  [129 145 164]
  [126 138 162]
  ..., 
  [ 89 110 137]
  [ 84 108 132]
  [ 85 110 132]]

 [[134 148 170]
  [132 143 167]
  [128 139 161]
  ..., 
  [ 86 107 134]
  [ 86 110 134]
  [ 71  94 116]]

 [[125 141 158]
  [127 137 162]
  [131 142 162]
  ..., 
  [ 84 107 133]
  [ 86 108 134]
  [ 92 113 135]]

 ..., 
 [[204 214 232]
  [192 186 192]
  [ 72  70  76]
  ..., 
  [178 188 205]
  [178 190 205]
  [101 110 130]]

 [[202 215 231]
  [117 112 118]
  [ 68  66  72]
  ..., 
  [176 189 205]
  [178 188 205]
  [180 189 209]]

 [[204 217 231]
  [ 74  71  72]
  [ 67  65  71]
  ..., 
  [175 185 203]
  [176 185 204]
  [176 183 206]]]",0
"[[[136 148 171]
  [139 152 174]
  [139 152 174]
  ..., 
  [ 83 109 132]
  [ 86 109 135]
  [ 91 114 140]]

 [[129 141 164]
  [133 146 168]
  [132 146 165]
  ..., 
  [ 88 111 137]
  [ 87 110 136]
  [ 94 117 143]]

 [[135 146 171]
  [130 139 164]
  [131 142 162]
  ..., 
  [ 90 111 138]
  [ 86 109 135]
  [ 95 118 144]]

 ..., 
 [[212 220 237]
  [185 181 183]
  [ 74  80  88]
  ..., 
  [182 195 213]
  [183 194 212]
  [107 114 131]]

 [[204 217 230]
  [121 110 112]
  [ 77  78  90]
  ..., 
  [181 196 212]
  [173 187 204]
  [179 192 210]]

 [[206 218 230]
  [ 80  70  70]
  [ 73  62  78]
  ..., 
  [183 199 216]
  [174 191 208]
  [179 193 211]]]",0
"[[[140 156 182]
  [129 144 167]
  [131 145 167]
  ..., 
  [ 90 111 137]
  [ 88 110 138]
  [ 79 101 129]]

 [[143 154 177]
  [128 144 166]
  [137 152 171]
  ..., 
  [ 91 113 138]
  [ 88 111 137]
  [ 74  96 124]]

 [[133 146 169]
  [132 143 163]
  [132 146 165]
  ..., 
  [ 92 116 140]
  [ 86 109 136]
  [ 87 109 137]]

 ..., 
 [[209 217 234]
  [180 180 187]
  [ 67  63  75]
  ..., 
  [184 195 209]
  [181 193 210]
  [132 136 154]]

 [[207 219 232]
  [101  95 102]
  [ 77  73  85]
  ..., 
  [183 194 208]
  [182 194 212]
  [182 190 209]]

 [[207 219 232]
  [ 96  79  85]
  [ 77  70  83]
  ..., 
  [179 191 204]
  [176 186 204]
  [180 192 210]]]",0
"[[[138 148 168]
  [131 149 169]
  [131 153 171]
  ..., 
  [ 92 116 138]
  [ 91 113 138]
  [ 87 108 135]]

 [[141 155 174]
  [122 141 157]
  [133 150 169]
  ..., 
  [ 86 110 132]
  [ 97 121 145]
  [ 91 115 137]]

 [[138 153 172]
  [139 153 166]
  [139 154 173]
  ..., 
  [ 89 113 135]
  [ 91 115 136]
  [ 89 113 137]]

 ..., 
 [[207 218 234]
  [179 179 186]
  [ 68  69  79]
  ..., 
  [188 196 213]
  [183 193 210]
  [100 106 125]]

 [[211 220 234]
  [114 104 113]
  [ 72  70  82]
  ..., 
  [182 192 209]
  [177 189 205]
  [183 193 210]]

 [[209 218 232]
  [ 94  78  90]
  [ 63  63  75]
  ..., 
  [176 186 203]
  [172 185 202]
  [180 193 207]]]",0
"[[[136 148 174]
  [145 154 182]
  [139 153 175]
  ..., 
  [ 82 109 135]
  [ 87 116 141]
  [ 91 115 139]]

 [[135 149 171]
  [140 148 174]
  [137 150 172]
  ..., 
  [ 91 116 142]
  [ 92 118 144]
  [ 86 111 137]]

 [[125 146 167]
  [135 144 165]
  [138 150 168]
  ..., 
  [ 91 116 142]
  [ 91 114 141]
  [ 85 107 135]]

 ..., 
 [[213 223 240]
  [177 173 185]
  [ 78  73  88]
  ..., 
  [183 195 207]
  [184 195 208]
  [131 138 155]]

 [[206 216 233]
  [ 93  83  91]
  [ 73  67  84]
  ..., 
  [177 191 203]
  [180 192 205]
  [182 192 209]]

 [[207 217 234]
  [ 98  79  93]
  [ 71  67  78]
  ..., 
  [180 196 208]
  [175 188 202]
  [185 195 212]]]",0
